hour,day_of_week,month,is_weekend,is_peak_hour,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2,2,4,0,0,0,280.3,0.0,0.0,90,286
2,2,4,0,0,0,280.3,0.0,0.0,90,286
3,2,4,0,0,0,279.3,0.0,0.0,90,344
3,2,4,0,0,0,279.3,0.0,0.0,90,344
4,2,4,0,0,0,278.89,0.0,0.0,90,826
4,2,4,0,0,0,278.89,0.0,0.0,90,826
5,2,4,0,0,0,277.59,0.0,0.0,90,2775
5,2,4,0,0,0,277.59,0.0,0.0,90,2775
6,2,4,0,0,0,276.23,0.0,0.0,90,5270
6,2,4,0,0,0,276.23,0.0,0.0,90,5270
6,2,4,0,0,0,276.23,0.0,0.0,90,5270
7,2,4,0,1,0,275.58,0.0,0.0,90,5932
7,2,4,0,1,0,275.58,0.0,0.0,90,5932
8,2,4,0,1,0,275.37,0.0,0.0,90,5335
8,2,4,0,1,0,275.37,0.0,0.0,90,5335
8,2,4,0,1,0,275.37,0.0,0.0,90,5335
9,2,4,0,1,0,275.22,0.0,0.0,90,5583
9,2,4,0,1,0,275.22,0.0,0.0,90,5583
9,2,4,0,1,0,275.22,0.0,0.0,90,5583
10,2,4,0,0,0,275.22,0.0,0.0,90,4454
10,2,4,0,0,0,275.22,0.0,0.0,90,4454
10,2,4,0,0,0,275.22,0.0,0.0,90,4454
11,2,4,0,0,0,275.88,0.0,0.0,90,4824
11,2,4,0,0,0,275.88,0.0,0.0,90,4824
11,2,4,0,0,0,275.88,0.0,0.0,90,4824
12,2,4,0,0,0,275.95,0.0,0.0,90,4973
12,2,4,0,0,0,275.95,0.0,0.0,90,4973
13,2,4,0,0,0,276.42,0.0,0.0,90,4912
13,2,4,0,0,0,276.42,0.0,0.0,90,4912
13,2,4,0,0,0,276.42,0.0,0.0,90,4912
14,2,4,0,0,0,276.49,0.0,0.0,90,5207
14,2,4,0,0,0,276.49,0.0,0.0,90,5207
14,2,4,0,0,0,276.49,0.0,0.0,90,5207
15,2,4,0,0,0,276.75,0.0,0.0,90,5878
16,2,4,0,1,0,276.84,0.0,0.0,90,6723
17,2,4,0,1,0,277.29,0.0,0.0,90,6252
18,2,4,0,1,0,276.95,0.0,0.0,90,4631
18,2,4,0,1,0,276.95,0.0,0.0,90,4631
19,2,4,0,0,0,276.29,0.0,0.0,90,3439
20,2,4,0,0,0,276.15,0.0,0.0,90,2768
20,2,4,0,0,0,276.15,0.0,0.0,90,2768
20,2,4,0,0,0,276.15,0.0,0.0,90,2768
21,2,4,0,0,0,275.75,0.0,0.0,90,2494
21,2,4,0,0,0,275.75,0.0,0.0,90,2494
21,2,4,0,0,0,275.75,0.0,0.0,90,2494
22,2,4,0,0,0,275.49,0.0,0.0,90,1948
22,2,4,0,0,0,275.49,0.0,0.0,90,1948
23,2,4,0,0,0,275.15,0.0,0.0,90,1062
23,2,4,0,0,0,275.15,0.0,0.0,90,1062
0,3,4,0,0,0,274.95,0.0,0.0,90,590
1,3,4,0,0,0,274.69,0.0,0.0,90,362
2,3,4,0,0,0,274.49,0.0,0.0,90,251
2,3,4,0,0,0,274.49,0.0,0.0,90,251
3,3,4,0,0,0,274.15,0.0,0.0,90,364
3,3,4,0,0,0,274.15,0.0,0.0,90,364
4,3,4,0,0,0,274.29,0.0,0.0,90,848
4,3,4,0,0,0,274.29,0.0,0.0,90,848
4,3,4,0,0,0,274.29,0.0,0.0,90,848
5,3,4,0,0,0,273.95,0.0,0.0,90,2788
6,3,4,0,0,0,273.65,0.0,0.0,90,5610
6,3,4,0,0,0,273.65,0.0,0.0,90,5610
7,3,4,0,1,0,273.48,0.0,0.0,90,6302
7,3,4,0,1,0,273.48,0.0,0.0,90,6302
7,3,4,0,1,0,273.48,0.0,0.0,90,6302
8,3,4,0,1,0,273.42,0.0,0.0,90,5826
8,3,4,0,1,0,273.42,0.0,0.0,90,5826
9,3,4,0,1,0,272.95,0.0,0.0,90,5750
10,3,4,0,0,0,273.08,0.0,0.0,90,4625
11,3,4,0,0,0,273.42,0.0,0.0,90,5054
12,3,4,0,0,0,273.46,0.0,0.0,90,5065
13,3,4,0,0,0,273.95,0.0,0.0,90,5248
14,3,4,0,0,0,274.02,0.0,0.0,90,5263
15,3,4,0,0,0,274.09,0.0,0.0,90,6015
16,3,4,0,1,0,274.03,0.0,0.0,90,6957
17,3,4,0,1,0,274.09,0.0,0.0,90,6557
18,3,4,0,1,0,274.09,0.0,0.0,90,4821
19,3,4,0,0,0,274.03,0.0,0.0,90,3799
20,3,4,0,0,0,273.96,0.0,0.0,90,3147
21,3,4,0,0,0,273.96,0.0,0.0,90,3115
22,3,4,0,0,0,274.28,0.0,0.0,90,2065
23,3,4,0,0,0,274.29,0.0,0.0,90,1671
0,4,4,0,0,0,274.42,0.0,0.0,90,796
1,4,4,0,0,0,274.42,0.0,0.0,90,498
2,4,4,0,0,0,274.44,0.0,0.0,90,428
3,4,4,0,0,0,274.58,0.0,0.0,90,477
4,4,4,0,0,0,274.92,0.0,0.0,90,865
5,4,4,0,0,0,275.15,0.0,0.0,90,2770
6,4,4,0,0,0,274.82,0.0,0.0,90,5739
7,4,4,0,1,0,274.58,0.0,0.0,90,6882
8,4,4,0,1,0,275.35,0.0,0.0,5,6092
9,4,4,0,1,0,275.95,0.0,0.0,1,5316
10,4,4,0,0,0,277.08,0.0,0.0,1,5005
11,4,4,0,0,0,277.81,0.0,0.0,40,5268
12,4,4,0,0,0,279.02,0.0,0.0,75,5602
13,4,4,0,0,0,279.68,0.0,0.0,1,5345
14,4,4,0,0,0,280.75,0.0,0.0,40,5727
15,4,4,0,0,0,281.65,0.0,0.0,1,6137
16,4,4,0,1,0,281.95,0.0,0.0,75,6495
17,4,4,0,1,0,282.82,0.0,0.0,1,6152
18,4,4,0,1,0,282.96,0.0,0.0,1,5206
19,4,4,0,0,0,282.9,0.0,0.0,75,4089
20,4,4,0,0,0,282.15,0.0,0.0,75,3454
21,4,4,0,0,0,281.15,0.0,0.0,1,3294
22,4,4,0,0,0,279.36,0.0,0.0,1,2916
23,4,4,0,0,0,278.02,0.0,0.0,1,2547
0,5,4,1,0,0,277.22,0.0,0.0,1,1503
1,5,4,1,0,0,277.86,0.0,0.0,1,842
2,5,4,1,0,0,277.96,0.0,0.0,1,573
3,5,4,1,0,0,277.16,0.0,0.0,1,429
4,5,4,1,0,0,276.8,0.0,0.0,1,374
5,5,4,1,0,0,275.82,0.0,0.0,1,776
6,5,4,1,0,0,275.23,0.0,0.0,1,1475
7,5,4,1,1,0,275.58,0.0,0.0,75,2609
8,5,4,1,1,0,276.48,0.0,0.0,1,3622
9,5,4,1,1,0,277.58,0.0,0.0,75,4179
10,5,4,1,0,0,279.27,0.0,0.0,75,4489
11,5,4,1,0,0,280.95,0.0,0.0,1,4917
12,5,4,1,0,0,282.35,0.0,0.0,1,5252
13,5,4,1,0,0,283.62,0.0,0.0,90,4857
14,5,4,1,0,0,284.48,0.0,0.0,90,5235
15,5,4,1,0,0,285.15,0.0,0.0,90,4981
16,5,4,1,1,0,285.48,0.0,0.0,1,4874
17,5,4,1,1,0,285.95,0.0,0.0,90,4974
18,5,4,1,1,0,285.75,0.0,0.0,90,4725
19,5,4,1,0,0,284.65,0.0,0.0,1,3815
20,5,4,1,0,0,284.48,0.0,0.0,90,3263
21,5,4,1,0,0,283.89,0.0,0.0,90,3160
22,5,4,1,0,0,283.22,0.0,0.0,1,2990
23,5,4,1,0,0,282.3,0.0,0.0,1,2191
0,6,4,1,0,0,281.46,0.0,0.0,1,1360
1,6,4,1,0,0,280.87,0.0,0.0,1,869
2,6,4,1,0,0,280.37,0.0,0.0,1,628
3,6,4,1,0,0,279.87,0.0,0.0,90,358
4,6,4,1,0,0,279.66,0.0,0.0,90,319
5,6,4,1,0,0,279.37,0.0,0.0,40,443
6,6,4,1,0,0,279.08,0.0,0.0,90,875
7,6,4,1,1,0,278.87,0.0,0.0,90,1331
8,6,4,1,1,0,278.82,0.0,0.0,90,2104
9,6,4,1,1,0,279.08,0.0,0.0,90,2887
10,6,4,1,0,0,278.84,0.0,0.0,90,3489
10,6,4,1,0,0,278.84,0.0,0.0,90,3489
11,6,4,1,0,0,279.08,0.0,0.0,90,3947
12,6,4,1,0,0,279.48,0.0,0.0,90,4119
12,6,4,1,0,0,279.48,0.0,0.0,90,4119
13,6,4,1,0,0,279.59,0.0,0.0,90,4622
13,6,4,1,0,0,279.59,0.0,0.0,90,4622
14,6,4,1,0,0,279.95,0.0,0.0,90,4566
14,6,4,1,0,0,279.95,0.0,0.0,90,4566
15,6,4,1,0,0,280.52,0.0,0.0,90,4444
16,6,4,1,1,0,280.84,0.0,0.0,90,4380
17,6,4,1,1,0,281.27,0.0,0.0,90,4196
18,6,4,1,1,0,281.03,0.0,0.0,90,3584
18,6,4,1,1,0,281.03,0.0,0.0,90,3584
19,6,4,1,0,0,280.35,0.0,0.0,90,2951
19,6,4,1,0,0,280.35,0.0,0.0,90,2951
20,6,4,1,0,0,280.02,0.0,0.0,90,2478
20,6,4,1,0,0,280.02,0.0,0.0,90,2478
21,6,4,1,0,0,278.88,0.0,0.0,90,2118
21,6,4,1,0,0,278.88,0.0,0.0,90,2118
22,6,4,1,0,0,278.69,0.0,0.0,90,1575
22,6,4,1,0,0,278.69,0.0,0.0,90,1575
23,6,4,1,0,0,277.8,0.0,0.0,90,916
0,0,5,0,0,0,276.61,0.0,0.0,90,530
0,0,5,0,0,0,276.61,0.0,0.0,90,530
0,0,5,0,0,0,276.61,0.0,0.0,90,530
1,0,5,0,0,0,275.84,0.0,0.0,90,362
1,0,5,0,0,0,275.84,0.0,0.0,90,362
1,0,5,0,0,0,275.84,0.0,0.0,90,362
2,0,5,0,0,0,275.55,0.0,0.0,90,245
2,0,5,0,0,0,275.55,0.0,0.0,90,245
2,0,5,0,0,0,275.55,0.0,0.0,90,245
3,0,5,0,0,0,275.76,0.0,0.0,90,312
3,0,5,0,0,0,275.76,0.0,0.0,90,312
3,0,5,0,0,0,275.76,0.0,0.0,90,312
4,0,5,0,0,0,275.69,0.0,0.0,90,792
4,0,5,0,0,0,275.69,0.0,0.0,90,792
5,0,5,0,0,0,275.84,0.0,0.0,90,2732
5,0,5,0,0,0,275.84,0.0,0.0,90,2732
5,0,5,0,0,0,275.84,0.0,0.0,90,2732
6,0,5,0,0,0,276.01,0.0,0.0,90,5444
6,0,5,0,0,0,276.01,0.0,0.0,90,5444
6,0,5,0,0,0,276.01,0.0,0.0,90,5444
6,0,5,0,0,0,276.01,0.0,0.0,90,5444
7,0,5,0,1,0,276.0,0.0,0.0,90,6293
7,0,5,0,1,0,276.0,0.0,0.0,90,6293
7,0,5,0,1,0,276.0,0.0,0.0,90,6293
7,0,5,0,1,0,276.0,0.0,0.0,90,6293
8,0,5,0,1,0,276.08,0.0,0.0,90,5933
8,0,5,0,1,0,276.08,0.0,0.0,90,5933
8,0,5,0,1,0,276.08,0.0,0.0,90,5933
9,0,5,0,1,0,276.62,0.0,0.0,90,4853
9,0,5,0,1,0,276.62,0.0,0.0,90,4853
9,0,5,0,1,0,276.62,0.0,0.0,90,4853
10,0,5,0,0,0,276.69,0.0,0.0,90,4457
10,0,5,0,0,0,276.69,0.0,0.0,90,4457
10,0,5,0,0,0,276.69,0.0,0.0,90,4457
11,0,5,0,0,0,276.95,0.0,0.0,90,4535
11,0,5,0,0,0,276.95,0.0,0.0,90,4535
11,0,5,0,0,0,276.95,0.0,0.0,90,4535
12,0,5,0,0,0,276.82,0.0,0.0,90,4711
12,0,5,0,0,0,276.82,0.0,0.0,90,4711
12,0,5,0,0,0,276.82,0.0,0.0,90,4711
13,0,5,0,0,0,276.84,0.0,0.0,90,4691
13,0,5,0,0,0,276.84,0.0,0.0,90,4691
13,0,5,0,0,0,276.84,0.0,0.0,90,4691
14,0,5,0,0,0,276.34,0.0,0.0,90,4877
14,0,5,0,0,0,276.34,0.0,0.0,90,4877
14,0,5,0,0,0,276.34,0.0,0.0,90,4877
14,0,5,0,0,0,276.34,0.0,0.0,90,4877
15,0,5,0,0,0,276.28,0.0,0.0,90,5258
15,0,5,0,0,0,276.28,0.0,0.0,90,5258
15,0,5,0,0,0,276.28,0.0,0.0,90,5258
15,0,5,0,0,0,276.28,0.0,0.0,90,5258
16,0,5,0,1,0,276.22,0.0,0.0,90,5904
16,0,5,0,1,0,276.22,0.0,0.0,90,5904
16,0,5,0,1,0,276.22,0.0,0.0,90,5904
17,0,5,0,1,0,276.65,0.0,0.0,90,5571
17,0,5,0,1,0,276.65,0.0,0.0,90,5571
18,0,5,0,1,0,276.61,0.0,0.0,90,4386
18,0,5,0,1,0,276.61,0.0,0.0,90,4386
19,0,5,0,0,0,276.88,0.0,0.0,90,3086
19,0,5,0,0,0,276.88,0.0,0.0,90,3086
20,0,5,0,0,0,276.88,0.0,0.0,90,2481
20,0,5,0,0,0,276.88,0.0,0.0,90,2481
21,0,5,0,0,0,276.88,0.0,0.0,90,2308
21,0,5,0,0,0,276.88,0.0,0.0,90,2308
22,0,5,0,0,0,276.89,0.0,0.0,90,2049
22,0,5,0,0,0,276.89,0.0,0.0,90,2049
23,0,5,0,0,0,276.71,0.0,0.0,90,1051
23,0,5,0,0,0,276.71,0.0,0.0,90,1051
0,1,5,0,0,0,276.62,0.0,0.0,90,550
0,1,5,0,0,0,276.62,0.0,0.0,90,550
1,1,5,0,0,0,276.48,0.0,0.0,90,363
1,1,5,0,0,0,276.48,0.0,0.0,90,363
2,1,5,0,0,0,276.29,0.0,0.0,90,242
2,1,5,0,0,0,276.29,0.0,0.0,90,242
2,1,5,0,0,0,276.29,0.0,0.0,90,242
3,1,5,0,0,0,276.29,0.0,0.0,90,333
3,1,5,0,0,0,276.29,0.0,0.0,90,333
3,1,5,0,0,0,276.29,0.0,0.0,90,333
4,1,5,0,0,0,277.0,0.0,0.0,90,854
4,1,5,0,0,0,277.0,0.0,0.0,90,854
5,1,5,0,0,0,277.15,0.0,0.0,90,2858
5,1,5,0,0,0,277.15,0.0,0.0,90,2858
6,1,5,0,0,0,276.95,0.0,0.0,90,6022
6,1,5,0,0,0,276.95,0.0,0.0,90,6022
7,1,5,0,1,0,277.58,0.0,0.0,40,7126
8,1,5,0,1,0,279.08,0.0,0.0,40,6089
9,1,5,0,1,0,279.61,0.0,0.0,40,5170
10,1,5,0,0,0,281.27,0.0,0.0,75,4720
11,1,5,0,0,0,282.21,0.0,0.0,75,4711
12,1,5,0,0,0,283.26,0.0,0.0,75,4693
13,1,5,0,0,0,284.88,0.0,0.0,75,4830
14,1,5,0,0,0,285.83,0.0,0.0,1,5317
15,1,5,0,0,0,287.14,0.0,0.0,75,5863
16,1,5,0,1,0,288.21,0.0,0.0,75,6650
17,1,5,0,1,0,288.77,0.0,0.0,75,6274
18,1,5,0,1,0,289.03,0.0,0.0,75,4771
19,1,5,0,0,0,288.75,0.0,0.0,75,3504
20,1,5,0,0,0,288.03,0.0,0.0,40,3038
21,1,5,0,0,0,285.78,0.0,0.0,1,2683
22,1,5,0,0,0,282.84,0.0,0.0,5,1830
23,1,5,0,0,0,281.48,0.0,0.0,40,1315
0,2,5,0,0,0,281.02,0.0,0.0,75,740
1,2,5,0,0,0,280.65,0.0,0.0,75,466
2,2,5,0,0,0,280.35,0.0,0.0,1,346
3,2,5,0,0,0,279.81,0.0,0.0,75,463
4,2,5,0,0,0,279.81,0.0,0.0,1,1057
5,2,5,0,0,0,279.22,0.0,0.0,1,2970
6,2,5,0,0,0,278.28,0.0,0.0,1,6054
7,2,5,0,1,0,278.68,0.0,0.0,1,6230
8,2,5,0,1,0,280.86,0.0,0.0,1,4922
9,2,5,0,1,0,283.71,0.0,0.0,1,5531
10,2,5,0,0,0,285.77,0.0,0.0,1,4845
11,2,5,0,0,0,287.96,0.0,0.0,1,4830
12,2,5,0,0,0,288.72,0.0,0.0,90,5035
13,2,5,0,0,0,289.95,0.0,0.0,75,5069
14,2,5,0,0,0,290.86,0.0,0.0,75,5094
15,2,5,0,0,0,290.46,0.0,0.0,75,5856
16,2,5,0,1,0,290.59,0.0,0.0,1,6754
17,2,5,0,1,0,290.87,0.0,0.0,75,6467
18,2,5,0,1,0,289.71,0.0,0.0,75,4936
19,2,5,0,0,0,289.29,0.0,0.0,75,3626
20,2,5,0,0,0,288.62,0.0,0.0,90,3144
21,2,5,0,0,0,287.78,0.0,0.0,40,2556
22,2,5,0,0,0,286.35,0.0,0.0,90,2118
23,2,5,0,0,0,285.22,0.0,0.0,75,1118
0,3,5,0,0,0,284.85,0.0,0.0,1,574
1,3,5,0,0,0,283.53,0.0,0.0,1,384
2,3,5,0,0,0,282.6,0.0,0.0,1,287
3,3,5,0,0,0,281.56,0.0,0.0,1,368
4,3,5,0,0,0,280.75,0.0,0.0,1,913
5,3,5,0,0,0,279.28,0.0,0.0,1,2786
6,3,5,0,0,0,279.22,0.0,0.0,1,5941
7,3,5,0,1,0,279.21,0.0,0.0,1,6479
8,3,5,0,1,0,281.95,0.0,0.0,5,5847
9,3,5,0,1,0,284.15,0.0,0.0,1,5846
10,3,5,0,0,0,286.33,0.0,0.0,1,4884
11,3,5,0,0,0,288.15,0.0,0.0,1,5093
12,3,5,0,0,0,289.77,0.0,0.0,1,5118
13,3,5,0,0,0,291.08,0.0,0.0,40,5097
14,3,5,0,0,0,291.68,0.0,0.0,40,5559
15,3,5,0,0,0,292.08,0.0,0.0,75,5931
16,3,5,0,1,0,292.52,0.0,0.0,40,6736
17,3,5,0,1,0,292.88,0.0,0.0,40,6402
18,3,5,0,1,0,292.65,0.0,0.0,75,4989
19,3,5,0,0,0,292.29,0.0,0.0,90,3799
20,3,5,0,0,0,291.4,0.0,0.0,90,3361
21,3,5,0,0,0,289.03,0.0,0.0,1,2774
22,3,5,0,0,0,286.09,0.0,0.0,40,2393
23,3,5,0,0,0,284.29,0.0,0.0,1,1316
0,4,5,0,0,0,282.95,0.0,0.0,1,739
1,4,5,0,0,0,281.62,0.0,0.0,1,455
2,4,5,0,0,0,280.89,0.0,0.0,1,293
3,4,5,0,0,0,279.75,0.0,0.0,1,397
4,4,5,0,0,0,279.02,0.0,0.0,1,791
5,4,5,0,0,0,278.42,0.0,0.0,1,2743
6,4,5,0,0,0,277.82,0.0,0.0,1,5518
7,4,5,0,1,0,277.69,0.0,0.0,1,6153
8,4,5,0,1,0,280.95,0.0,0.0,1,5868
9,4,5,0,1,0,286.47,0.0,0.0,1,5186
10,4,5,0,0,0,288.0,0.0,0.0,1,4861
11,4,5,0,0,0,290.33,0.0,0.0,5,5341
12,4,5,0,0,0,293.58,0.0,0.0,1,5232
13,4,5,0,0,0,293.89,0.0,0.0,5,5301
14,4,5,0,0,0,295.7,0.0,0.0,1,5400
15,4,5,0,0,0,296.15,0.0,0.0,1,6010
16,4,5,0,1,0,297.21,0.0,0.0,40,6528
17,4,5,0,1,0,297.42,0.0,0.0,75,5814
18,4,5,0,1,0,297.64,0.0,0.0,40,5062
19,4,5,0,0,0,297.71,0.0,0.0,40,4037
20,4,5,0,0,0,297.08,0.0,0.0,40,3502
21,4,5,0,0,0,294.69,0.0,0.0,20,3635
22,4,5,0,0,0,291.83,0.0,0.0,5,3164
23,4,5,0,0,0,289.43,0.0,0.0,1,2042
0,5,5,1,0,0,287.63,0.0,0.0,1,1418
1,5,5,1,0,0,285.69,0.0,0.0,1,1314
2,5,5,1,0,0,284.16,0.0,0.0,1,882
3,5,5,1,0,0,282.56,0.0,0.0,1,511
4,5,5,1,0,0,281.22,0.0,0.0,1,481
5,5,5,1,0,0,280.16,0.0,0.0,1,787
6,5,5,1,0,0,279.36,0.0,0.0,1,1585
7,5,5,1,1,0,279.02,0.0,0.0,1,2328
8,5,5,1,1,0,280.48,0.0,0.0,1,3565
9,5,5,1,1,0,282.82,0.0,0.0,5,4105
10,5,5,1,0,0,285.08,0.0,0.0,1,4389
11,5,5,1,0,0,287.02,0.0,0.0,1,4613
12,5,5,1,0,0,288.95,0.0,0.0,5,5196
13,5,5,1,0,0,289.95,0.0,0.0,20,5236
14,5,5,1,0,0,290.84,0.0,0.0,40,4908
15,5,5,1,0,0,291.79,0.0,0.0,40,5158
16,5,5,1,1,0,292.28,0.0,0.0,1,4894
17,5,5,1,1,0,292.46,0.0,0.0,40,4545
18,5,5,1,1,0,292.22,0.0,0.0,1,4487
19,5,5,1,0,0,291.77,0.0,0.0,1,3938
20,5,5,1,0,0,290.65,0.0,0.0,1,3543
21,5,5,1,0,0,289.59,0.0,0.0,1,3361
22,5,5,1,0,0,288.46,0.0,0.0,1,3424
23,5,5,1,0,0,287.15,0.0,0.0,1,2308
0,6,5,1,0,0,286.15,0.0,0.0,1,1892
1,6,5,1,0,0,285.09,0.0,0.0,40,1324
2,6,5,1,0,0,284.15,0.0,0.0,40,683
3,6,5,1,0,0,283.21,0.0,0.0,40,443
4,6,5,1,0,0,282.78,0.0,0.0,90,396
5,6,5,1,0,0,282.4,0.0,0.0,75,578
6,6,5,1,0,0,281.84,0.0,0.0,75,1129
7,6,5,1,1,0,282.08,0.0,0.0,40,1435
8,6,5,1,1,0,282.35,0.0,0.0,90,2268
9,6,5,1,1,0,282.95,0.0,0.0,90,3270
10,6,5,1,0,0,283.79,0.0,0.0,40,4239
11,6,5,1,0,0,285.14,0.0,0.0,75,4749
12,6,5,1,0,0,287.68,0.0,0.0,1,5097
13,6,5,1,0,0,287.9,0.0,0.0,1,4541
14,6,5,1,0,0,289.21,0.0,0.0,20,4541
15,6,5,1,0,0,290.08,0.0,0.0,1,4548
16,6,5,1,1,0,290.9,0.0,0.0,40,4491
17,6,5,1,1,0,291.28,0.0,0.0,40,4478
18,6,5,1,1,0,291.55,0.0,0.0,40,3991
19,6,5,1,0,0,291.08,0.0,0.0,1,3342
20,6,5,1,0,0,290.79,0.0,0.0,5,2940
21,6,5,1,0,0,288.4,0.0,0.0,20,2418
22,6,5,1,0,0,286.68,0.0,0.0,1,1624
23,6,5,1,0,0,286.28,0.0,0.0,1,1108
0,0,5,0,0,0,285.42,0.0,0.0,1,625
1,0,5,0,0,0,284.75,0.0,0.0,40,374
2,0,5,0,0,0,283.68,0.0,0.0,75,281
3,0,5,0,0,0,282.95,0.0,0.0,75,334
4,0,5,0,0,0,282.22,0.0,0.0,1,830
5,0,5,0,0,0,281.62,0.0,0.0,1,2829
6,0,5,0,0,0,281.15,0.0,0.0,1,5839
7,0,5,0,1,0,280.88,0.0,0.0,1,6752
8,0,5,0,1,0,281.41,0.0,0.0,1,5729
9,0,5,0,1,0,283.75,0.0,0.0,1,4713
10,0,5,0,0,0,286.01,0.0,0.0,20,4384
11,0,5,0,0,0,287.95,0.0,0.0,1,4623
12,0,5,0,0,0,289.95,0.0,0.0,75,4609
13,0,5,0,0,0,291.21,0.0,0.0,75,4822
14,0,5,0,0,0,292.08,0.0,0.0,40,5048
15,0,5,0,0,0,293.21,0.0,0.0,40,5521
16,0,5,0,1,0,293.47,0.0,0.0,1,6364
17,0,5,0,1,0,293.72,0.0,0.0,1,5703
18,0,5,0,1,0,292.62,0.0,0.0,90,4375
18,0,5,0,1,0,292.62,0.0,0.0,90,4375
19,0,5,0,0,0,291.66,0.0,0.0,90,3168
20,0,5,0,0,0,290.16,0.0,0.0,75,2729
20,0,5,0,0,0,290.16,0.0,0.0,75,2729
21,0,5,0,0,0,288.69,0.0,0.0,75,2201
21,0,5,0,0,0,288.69,0.0,0.0,75,2201
22,0,5,0,0,0,286.42,0.0,0.0,90,1508
22,0,5,0,0,0,286.42,0.0,0.0,90,1508
22,0,5,0,0,0,286.42,0.0,0.0,90,1508
23,0,5,0,0,0,285.29,0.0,0.0,90,955
23,0,5,0,0,0,285.29,0.0,0.0,90,955
23,0,5,0,0,0,285.29,0.0,0.0,90,955
23,0,5,0,0,0,285.29,0.0,0.0,90,955
0,1,5,0,0,0,284.86,0.0,0.0,90,535
0,1,5,0,0,0,284.86,0.0,0.0,90,535
1,1,5,0,0,0,284.44,0.0,0.0,75,352
1,1,5,0,0,0,284.44,0.0,0.0,75,352
2,1,5,0,0,0,284.08,0.0,0.0,75,233
2,1,5,0,0,0,284.08,0.0,0.0,75,233
3,1,5,0,0,0,283.8,0.0,0.0,40,317
3,1,5,0,0,0,283.8,0.0,0.0,40,317
4,1,5,0,0,0,283.58,0.0,0.0,1,837
5,1,5,0,0,0,283.3,0.0,0.0,75,2921
6,1,5,0,0,0,283.15,0.0,0.0,90,6054
7,1,5,0,1,0,282.89,0.0,0.0,90,7011
8,1,5,0,1,0,283.72,0.0,0.0,20,6158
9,1,5,0,1,0,284.42,0.0,0.0,90,5082
10,1,5,0,0,0,285.62,0.0,0.0,40,4556
11,1,5,0,0,0,287.65,0.0,0.0,1,4695
12,1,5,0,0,0,289.93,0.0,0.0,20,4943
13,1,5,0,0,0,290.79,0.0,0.0,75,4911
14,1,5,0,0,0,291.86,0.0,0.0,75,5242
15,1,5,0,0,0,292.79,0.0,0.0,40,5746
16,1,5,0,1,0,294.08,0.0,0.0,1,6337
17,1,5,0,1,0,294.08,0.0,0.0,1,6032
18,1,5,0,1,0,293.87,0.0,0.0,75,4462
19,1,5,0,0,0,293.44,0.0,0.0,75,3462
20,1,5,0,0,0,291.86,0.0,0.0,90,3022
21,1,5,0,0,0,290.14,0.0,0.0,90,2655
22,1,5,0,0,0,289.57,0.0,0.0,1,1817
23,1,5,0,0,0,288.82,0.0,0.0,40,1313
0,2,5,0,0,0,288.3,0.0,0.0,1,641
1,2,5,0,0,0,286.36,0.0,0.0,1,399
2,2,5,0,0,0,285.52,0.0,0.0,1,255
3,2,5,0,0,0,284.51,0.0,0.0,1,347
4,2,5,0,0,0,283.02,0.0,0.0,1,907
5,2,5,0,0,0,282.29,0.0,0.0,1,2920
6,2,5,0,0,0,282.75,0.0,0.0,90,5988
7,2,5,0,1,0,283.64,0.0,0.0,75,6739
8,2,5,0,1,0,285.34,0.0,0.0,75,5847
9,2,5,0,1,0,287.68,0.0,0.0,75,5062
10,2,5,0,0,0,290.08,0.0,0.0,90,4596
11,2,5,0,0,0,291.44,0.0,0.0,90,4983
12,2,5,0,0,0,291.65,0.0,0.0,90,4938
13,2,5,0,0,0,291.29,0.0,0.0,90,5026
14,2,5,0,0,0,291.51,0.0,0.0,90,5050
14,2,5,0,0,0,291.51,0.0,0.0,90,5050
15,2,5,0,0,0,290.75,0.0,0.0,90,5667
15,2,5,0,0,0,290.75,0.0,0.0,90,5667
16,2,5,0,1,0,290.07,0.0,0.0,90,6347
17,2,5,0,1,0,290.78,0.0,0.0,40,6184
18,2,5,0,1,0,291.84,0.0,0.0,1,4628
19,2,5,0,0,0,292.15,0.0,0.0,40,3633
20,2,5,0,0,0,291.75,0.0,0.0,90,3193
21,2,5,0,0,0,289.75,0.0,0.0,40,2767
22,2,5,0,0,0,288.01,0.0,0.0,40,1987
23,2,5,0,0,0,286.81,0.0,0.0,1,1121
0,3,5,0,0,0,287.08,0.0,0.0,40,604
1,3,5,0,0,0,285.83,0.0,0.0,40,430
2,3,5,0,0,0,285.09,0.0,0.0,40,297
3,3,5,0,0,0,283.63,0.0,0.0,1,365
4,3,5,0,0,0,282.73,0.0,0.0,1,839
5,3,5,0,0,0,281.73,0.0,0.0,1,2915
6,3,5,0,0,0,281.16,0.0,0.0,1,5905
7,3,5,0,1,0,280.73,0.0,0.0,1,6454
8,3,5,0,1,0,282.3,0.0,0.0,1,5778
9,3,5,0,1,0,284.01,0.0,0.0,5,5183
10,3,5,0,0,0,285.48,0.0,0.0,5,4618
11,3,5,0,0,0,286.58,0.0,0.0,5,4789
12,3,5,0,0,0,287.58,0.0,0.0,1,5102
13,3,5,0,0,0,288.82,0.0,0.0,1,5143
14,3,5,0,0,0,289.88,0.0,0.0,1,5409
